"Page","Line","ImageSrc","Alt","Status"
"faq.html","35","assets/images/Scorp-Logo.png","Scorptech","ok"
"faq.html","141","assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"faq.html","169","assets/images/faq-hero.png","","missing_alt"
"faq.html","236","assets/images/made-in-India-seal.png","Made in India Seal","ok"
"faq.html","526","assets/images_blog/what_is_EAM_hero.png","EAM Fundamentals","ok"
"faq.html","548","assets/images_industries/Corporate_Offices.jpeg","Sapphire Modules","ok"
"faq.html","570","assets/images_industries/automotive_service_station.jpeg","EAM Industries","ok"
"faq.html","592","assets/images_industries/warehouse.jpeg","Asset Analytics","ok"
"faq.html","614","assets/images_industries/hospital.jpeg","Business Value","ok"
"faq.html","659","assets/images_industries/manufacturing_factory.jpeg","What Is Enterprise Asset Management? A Complete Guide","ok"
"faq.html","660","assets/images_industries/automotive_service_station.jpeg","EAM vs ERP: The Key Difference Explained","ok"
"faq.html","661","assets/images_industries/construction.jpeg","Asset Lifecycle Management: From Acquisition to Disposal","ok"
"faq.html","662","assets/images_industries/warehouse.jpeg","Preventive vs Predictive Maintenance: Which Is Right?","ok"
"faq.html","663","assets/images_industries/hospital.jpeg","Building a Maintenance Strategy from Zero","ok"
"faq.html","664","assets/images_industries/diagnostic_center.jpeg","The True Cost of Asset Downtime","ok"
"faq.html","665","assets/images_industries/research_test_laoratories.jpeg","ISO 55000: The Global Standard for Asset Management","ok"
"faq.html","666","assets/images_industries/Corporate_Offices.jpeg","Sapphire Work Order Management: A Complete Deep Dive","ok"
"faq.html","667","assets/images_industries/coworkingITpark.png","Inventory Control in Sapphire: Zero Dead Stock","ok"
"faq.html","668","assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Sapphire Purchase Module: From PO to Payment","ok"
"faq.html","669","assets/images_industries/Real_Estate_Developors.jpeg","Asset Tracking with Sapphire: Real-Time Visibility","ok"
"faq.html","670","assets/images_industries/schools_universites.jpeg","Sapphire Dashboard Intelligence: Metrics That Matter","ok"
"faq.html","671","assets/images_industries/Hotels_Guest_Houses.jpeg","Preventive Maintenance Scheduling in Sapphire EAM","ok"
"faq.html","672","assets/images_industries/co-working_&_IT_Park_2.jpeg","Document Management Inside Sapphire EAM","ok"
"faq.html","673","assets/images_industries/Fitness_Centers_&_Gym.jpeg","EAM for Manufacturing: Keep the Line Running","ok"
"faq.html","674","assets/images_industries/muncipal_departments.png","Facility Management with Sapphire","ok"
"faq.html","675","assets/images_industries/hospital.jpeg","Healthcare Asset Management: Compliance Meets Efficiency","ok"
"faq.html","676","assets/images_industries/power_generation_unit.png","Power & Utilities: EAM at Enterprise Scale","ok"
"faq.html","677","assets/images_industries/Transmission_Network.png","Oil & Gas Maintenance Operations and EAM","ok"
"faq.html","678","assets/images_industries/audit_desk.jpeg","EAM for Real Estate Portfolios","ok"
"faq.html","679","assets/images_industries/Airport_Hangars.jpeg","Airport Asset Management: Zero Tolerance for Failure","ok"
"faq.html","684","assets/images_industries/state-workshops.png","Real-Time Asset Analytics: From Data to Decision","ok"
"faq.html","685","assets/images_industries/Farm_Equipment_Warehouse.png","Predictive Maintenance Analytics with Sapphire Smart","ok"
"faq.html","686","assets/images_industries/Cargo_Terminals.jpeg","OEE Tracking: Beyond the Dashboard Number","ok"
"faq.html","687","assets/images_industries/Concert_Hall.jpeg","KPI Design for EAM Programs","ok"
"faq.html","688","assets/images_industries/Logistics_&_Fleet_Operations.png","MTBF: Calculating and Reducing Mean Time Between Failure","ok"
"faq.html","689","assets/images_industries/Water_Supply_Infrastructure.png","Maintenance Cost Benchmarking: Industry Standards","ok"
"faq.html","690","assets/images_industries/Agro_Processing_Unit.jpeg","Asset Health Scoring: A New Framework","ok"
"faq.html","691","assets/images_industries/Amusement_Parks.jpeg","ROI of EAM Software: A Practical Calculation Guide","ok"
"faq.html","692","assets/images_industries/Movie_Theaters.jpeg","The Hidden Cost of Spreadsheet-Based Maintenance","ok"
"faq.html","693","assets/images_industries/Training_&_Vocational_centers.jpeg","EAM Implementation: Why Most Fail and How Yours Won't","ok"
"faq.html","694","assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Justifying EAM Investment to the C-Suite","ok"
"faq.html","695","assets/images_industries/Rail Maintenance Units.png","From Reactive to Proactive: The Maintenance Maturity Model","ok"
"faq.html","696","assets/images_industries/Fertilizer_&_Irrigation_depots.png","EAM and ESG: Sustainability Through Asset Intelligence","ok"
"faq.html","697","assets/images_industries/Disaster_Response_Storage.png","How to Choose Your EAM Vendor: A Buyer's Guide","ok"
"faq.html","698","assets/images_industries/Shipping_Ports_&_Dock.jpeg","Sapphire 2025: What's New and What's Next","ok"
"faq.html","699","assets/images_industries/Restaurants_&_Cafes.jpeg","Built in Jaipur: The Scorptech Story","ok"
"faq.html","700","assets/images_industries/transporation_agency.jpeg","EAM in India: A Massive Market Coming of Age","ok"
"faq.html","701","assets/images_industries/Relief_Logistics.png","Sapphire vs SAP PM: An Honest Side-by-Side","ok"
"faq.html","702","assets/images_industries/Ground_support_bays.jpeg","AI in Asset Management: What's Real, What's Hype","ok"
"faq.html","703","assets/images_industries/Public_Utility_Board.jpeg","Customer Spotlight: Sapphire Deployed in 90 Days","ok"
"faq.html","704","assets/images_industries/Rescue_Equipment_Depots.png","EAM Glossary: 60 Terms Every Maintenance Manager Must Know","ok"
"faq.html","737","assets/images/Scorp-Logo.png","Scorptech","ok"
"how-do-I-use-sapphire.html","41","assets/images/Scorp-Logo.png","Scorptech","ok"
"how-do-I-use-sapphire.html","187","assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"how-do-I-use-sapphire.html","537","assets/images_blog/what_is_EAM_hero.png","EAM Fundamentals","ok"
"how-do-I-use-sapphire.html","559","assets/images_industries/Corporate_Offices.jpeg","Sapphire Modules","ok"
"how-do-I-use-sapphire.html","581","assets/images_industries/automotive_service_station.jpeg","EAM Industries","ok"
"how-do-I-use-sapphire.html","603","assets/images_industries/warehouse.jpeg","Asset Analytics","ok"
"how-do-I-use-sapphire.html","625","assets/images_industries/hospital.jpeg","Business Value","ok"
"how-do-I-use-sapphire.html","670","assets/images_industries/manufacturing_factory.jpeg","What Is Enterprise Asset Management? A Complete Guide","ok"
"how-do-I-use-sapphire.html","671","assets/images_industries/automotive_service_station.jpeg","EAM vs ERP: The Key Difference Explained","ok"
"how-do-I-use-sapphire.html","672","assets/images_industries/construction.jpeg","Asset Lifecycle Management: From Acquisition to Disposal","ok"
"how-do-I-use-sapphire.html","673","assets/images_industries/warehouse.jpeg","Preventive vs Predictive Maintenance: Which Is Right?","ok"
"how-do-I-use-sapphire.html","674","assets/images_industries/hospital.jpeg","Building a Maintenance Strategy from Zero","ok"
"how-do-I-use-sapphire.html","675","assets/images_industries/diagnostic_center.jpeg","The True Cost of Asset Downtime","ok"
"how-do-I-use-sapphire.html","676","assets/images_industries/research_test_laoratories.jpeg","ISO 55000: The Global Standard for Asset Management","ok"
"how-do-I-use-sapphire.html","677","assets/images_industries/Corporate_Offices.jpeg","Sapphire Work Order Management: A Complete Deep Dive","ok"
"how-do-I-use-sapphire.html","678","assets/images_industries/coworkingITpark.png","Inventory Control in Sapphire: Zero Dead Stock","ok"
"how-do-I-use-sapphire.html","679","assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Sapphire Purchase Module: From PO to Payment","ok"
"how-do-I-use-sapphire.html","680","assets/images_industries/Real_Estate_Developors.jpeg","Asset Tracking with Sapphire: Real-Time Visibility","ok"
"how-do-I-use-sapphire.html","681","assets/images_industries/schools_universites.jpeg","Sapphire Dashboard Intelligence: Metrics That Matter","ok"
"how-do-I-use-sapphire.html","682","assets/images_industries/Hotels_Guest_Houses.jpeg","Preventive Maintenance Scheduling in Sapphire EAM","ok"
"how-do-I-use-sapphire.html","683","assets/images_industries/co-working_&_IT_Park_2.jpeg","Document Management Inside Sapphire EAM","ok"
"how-do-I-use-sapphire.html","684","assets/images_industries/Fitness_Centers_&_Gym.jpeg","EAM for Manufacturing: Keep the Line Running","ok"
"how-do-I-use-sapphire.html","685","assets/images_industries/muncipal_departments.png","Facility Management with Sapphire","ok"
"how-do-I-use-sapphire.html","686","assets/images_industries/hospital.jpeg","Healthcare Asset Management: Compliance Meets Efficiency","ok"
"how-do-I-use-sapphire.html","687","assets/images_industries/power_generation_unit.png","Power & Utilities: EAM at Enterprise Scale","ok"
"how-do-I-use-sapphire.html","688","assets/images_industries/Transmission_Network.png","Oil & Gas Maintenance Operations and EAM","ok"
"how-do-I-use-sapphire.html","689","assets/images_industries/audit_desk.jpeg","EAM for Real Estate Portfolios","ok"
"how-do-I-use-sapphire.html","690","assets/images_industries/Airport_Hangars.jpeg","Airport Asset Management: Zero Tolerance for Failure","ok"
"how-do-I-use-sapphire.html","695","assets/images_industries/state-workshops.png","Real-Time Asset Analytics: From Data to Decision","ok"
"how-do-I-use-sapphire.html","696","assets/images_industries/Farm_Equipment_Warehouse.png","Predictive Maintenance Analytics with Sapphire Smart","ok"
"how-do-I-use-sapphire.html","697","assets/images_industries/Cargo_Terminals.jpeg","OEE Tracking: Beyond the Dashboard Number","ok"
"how-do-I-use-sapphire.html","698","assets/images_industries/Concert_Hall.jpeg","KPI Design for EAM Programs","ok"
"how-do-I-use-sapphire.html","699","assets/images_industries/Logistics_&_Fleet_Operations.png","MTBF: Calculating and Reducing Mean Time Between Failure","ok"
"how-do-I-use-sapphire.html","700","assets/images_industries/Water_Supply_Infrastructure.png","Maintenance Cost Benchmarking: Industry Standards","ok"
"how-do-I-use-sapphire.html","701","assets/images_industries/Agro_Processing_Unit.jpeg","Asset Health Scoring: A New Framework","ok"
"how-do-I-use-sapphire.html","702","assets/images_industries/Amusement_Parks.jpeg","ROI of EAM Software: A Practical Calculation Guide","ok"
"how-do-I-use-sapphire.html","703","assets/images_industries/Movie_Theaters.jpeg","The Hidden Cost of Spreadsheet-Based Maintenance","ok"
"how-do-I-use-sapphire.html","704","assets/images_industries/Training_&_Vocational_centers.jpeg","EAM Implementation: Why Most Fail and How Yours Won't","ok"
"how-do-I-use-sapphire.html","705","assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Justifying EAM Investment to the C-Suite","ok"
"how-do-I-use-sapphire.html","706","assets/images_industries/Rail Maintenance Units.png","From Reactive to Proactive: The Maintenance Maturity Model","ok"
"how-do-I-use-sapphire.html","707","assets/images_industries/Fertilizer_&_Irrigation_depots.png","EAM and ESG: Sustainability Through Asset Intelligence","ok"
"how-do-I-use-sapphire.html","708","assets/images_industries/Disaster_Response_Storage.png","How to Choose Your EAM Vendor: A Buyer's Guide","ok"
"how-do-I-use-sapphire.html","709","assets/images_industries/Shipping_Ports_&_Dock.jpeg","Sapphire 2025: What's New and What's Next","ok"
"how-do-I-use-sapphire.html","710","assets/images_industries/Restaurants_&_Cafes.jpeg","Built in Jaipur: The Scorptech Story","ok"
"how-do-I-use-sapphire.html","711","assets/images_industries/transporation_agency.jpeg","EAM in India: A Massive Market Coming of Age","ok"
"how-do-I-use-sapphire.html","712","assets/images_industries/Relief_Logistics.png","Sapphire vs SAP PM: An Honest Side-by-Side","ok"
"how-do-I-use-sapphire.html","713","assets/images_industries/Ground_support_bays.jpeg","AI in Asset Management: What's Real, What's Hype","ok"
"how-do-I-use-sapphire.html","714","assets/images_industries/Public_Utility_Board.jpeg","Customer Spotlight: Sapphire Deployed in 90 Days","ok"
"how-do-I-use-sapphire.html","715","assets/images_industries/Rescue_Equipment_Depots.png","EAM Glossary: 60 Terms Every Maintenance Manager Must Know","ok"
"how-do-I-use-sapphire.html","748","assets/images/Scorp-Logo.png","Scorptech","ok"
"index.html","42","assets/images/Scorp-Logo.png","Scorptech","ok"
"index.html","135","assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"index.html","192","assets/images/effortless_to_use.png","Effortless to Use","ok"
"index.html","206","assets/images/quick_to_implement.png","Quick to Implement","ok"
"index.html","220","assets/images/continuously_evolving.png","Continuously Evolving","ok"
"index.html","234","assets/images/built_for_the_real_world.png","Built for the Real World","ok"
"index.html","308","assets/images_blog/what_is_EAM_hero.png","EAM Fundamentals","ok"
